"Fecha","Marca","Locación","Canal","ID de la orden","Estado de la orden","Subtotal","Impuesto","Descuentos","Cargos por error en el pedido","Código de moneda"
"2023-10-23 20:11:06","Tepuy Basics","Goleta","glovo","AXYSNGYB","Entregado","12,5","0","0","0","EUR"
"2023-10-23 20:09:47","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BFAGLY7N","Entregado","30,2","0","0","0","EUR"
"2023-10-23 20:09:47","Tepuy Burger","Tepuy Burger - Benidorm","glovo","B18DMGMW","Entregado","30,3","0","0","0","EUR"
"2023-10-23 20:08:09","Tepuy Burger","Tepuy Burger - Benidorm","glovo","B753TLCL","Entregado","31,8","0","0","0","EUR"
"2023-10-23 15:49:48","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","5F7F8","Cancelado","30,2","2,75","0","0","EUR"
"2023-10-23 14:33:22","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BWDJPJDE","Entregado","33,3","0","0","0","EUR"
"2023-10-23 14:08:16","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","glovo","ABUAJH41","Entregado","11,1","0","0","0","EUR"
"2023-10-23 13:42:59","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BWAYJCL4","Entregado","23,7","0","0","0","EUR"
"2023-10-22 23:25:54","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","476B9","Entregado","32,6","1,48","-16,3","0","EUR"
"2023-10-22 23:23:07","Tepuy Basics","Goleta","glovo","ARLV2B8S","Entregado","18,5","0","0","0","EUR"
"2023-10-22 23:14:41","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","FF04E","Entregado","36","2,05","-13,4","0","EUR"
"2023-10-22 23:09:20","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","B45F7","Entregado","30,8","1,58","-13,4","0","EUR"
"2023-10-22 22:58:43","Tepuy Basics","Goleta","glovo","ACFEMR7T","Entregado","16,1","0","0","0","EUR"
"2023-10-22 22:55:51","Tepuy Basics","EMEA - SP - MAD - Tetuan","ubereats","C4CCD","Entregado","32,6","1,48","-16,3","0","EUR"
"2023-10-22 22:52:56","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","FC13E","Entregado","37","1,88","-16,3","0","EUR"
"2023-10-22 22:52:29","Tepuy Basics","Umbrella SH - Calle Linares","ubereats","92A8E","Entregado","32,6","1,48","-16,3","0","EUR"
"2023-10-22 22:47:55","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","5FBDA","Entregado","30,8","1,58","-13,4","0","EUR"
"2023-10-22 22:43:20","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BS71FYEN","Entregado","29,3","0","0","0","EUR"
"2023-10-22 22:37:57","Tepuy Basics","EMEA - SP - MAD - Tetuan","ubereats","A807F","Entregado","110,4","5,59","-48,9","-34,14","EUR"
"2023-10-22 22:29:17","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","9A0D7","Entregado","32,6","1,48","-16,3","0","EUR"
"2023-10-22 22:24:23","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","6B92E","Entregado","32,6","1,48","-16,3","0","EUR"
"2023-10-22 22:17:57","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","D98E5","Entregado","30,2","1,53","-13,4","0","EUR"
"2023-10-22 22:13:50","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","8DFD0","Entregado","61,2","2,78","-30,6","0","EUR"
"2023-10-22 22:11:47","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","E7C48","Entregado","36,5","1,93","-15,3","0","EUR"
"2023-10-22 22:11:46","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","2141D","Entregado","36,5","1,93","-15,3","0","EUR"
"2023-10-22 22:11:31","Tepuy Basics","Goleta","glovo","A1LEBDAY","Entregado","23,4","0","0","0","EUR"
"2023-10-22 22:10:51","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","5C141","Entregado","30,6","1,39","-15,3","0","EUR"
"2023-10-22 22:09:24","Tepuy Basics","EMEA - SP - MAD - Tetuan","ubereats","17A76","Entregado","36,6","1,85","-16,3","0","EUR"
"2023-10-22 22:06:40","Tepuy Basics","EMEA - SP - MAD - Tetuan","ubereats","DAF73","Entregado","32,6","1,48","-16,3","0","EUR"
"2023-10-22 22:05:20","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","3E32A","Entregado","30,6","1,39","-15,3","0","EUR"
"2023-10-22 22:05:08","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BZYAMTYK","Entregado","49,6","0","0","0","EUR"
"2023-10-22 22:03:38","Tepuy Basics","Goleta","glovo","AKSKFY12","Entregado","35,4","0","0","0","EUR"
"2023-10-22 22:03:05","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","13715","Entregado","36,5","1,93","-15,3","0","EUR"
"2023-10-22 21:58:56","Tepuy Burger","Tepuy Burger - Benidorm","ubereats","F93B3","Entregado","10,7","0,97","0","0","EUR"
"2023-10-22 21:56:46","Tepuy Basics","EMEA - SP - MAD - Tetuan","ubereats","27C4B","Entregado","35,8","1,77","-16,3","0","EUR"
"2023-10-22 21:56:04","Tepuy Basics","Umbrella SH - Calle Linares","ubereats","07F77","Entregado","50,9","3,15","-16,3","0","EUR"
"2023-10-22 21:50:59","Tepuy Basics","Umbrella SH - Calle Linares","ubereats","65960","Entregado","32,6","1,48","-16,3","0","EUR"
"2023-10-22 21:48:04","Tepuy Burger","Tepuy Burger - Benidorm","glovo","BLLBE9JJ","Entregado","12,5","0","0","0","EUR"
"2023-10-22 21:47:11","Tepuy Burger","Tepuy Burger - Calle Bazan","glovo","A3CUJNWH","Entregado","26,5","0","0","0","EUR"
"2023-10-22 21:44:01","Tepuy Basics","Umbrella SH - Calle Linares","ubereats","772BF","Entregado","40,7","2,22","-16,3","0","EUR"
"2023-10-22 21:41:23","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","ubereats","A0475","Entregado","16,5","1,5","0","0","EUR"
"2023-10-22 21:40:04","Tepuy Burger","Tepuy Burger - Benidorm","ubereats","5BB69","Entregado","26,8","1,22","-13,4","0","EUR"
"2023-10-22 21:39:08","Tepuy Basics","EMEA - SP - MAD - Tetuan","ubereats","7439F","Entregado","32,6","1,48","-16,3","0","EUR"
"2023-10-22 21:39:00","Tepuy Basics","EMEA - SP - MAD - Salamanca","ubereats","87227","Entregado","42,3","2,37","-16,3","0","EUR"
"2023-10-22 21:37:27","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","A724A","Entregado","30,2","1,53","-13,4","0","EUR"
"2023-10-22 21:34:56","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","ubereats","6EB84","Entregado","22","2","0","0","EUR"
"2023-10-22 21:34:29","Tepuy Basics","Umbrella SH - Calle Linares","ubereats","7FB47","Entregado","32,6","1,48","-16,3","0","EUR"
